OP
353.399993896484
359.690002441406
358.760009765625
355.670013427734
352.200012207031
353.829986572266
349.619995117187
347.309997558594
348.529998779297
339.929992675781
337
340.769989013672
337.399993896484
338.190002441406
339.140014648437
330.380004882812
331.609985351563
330.260009765625
326.089996337891
325.799987792969
325.200012207031
322.980010986328
329.079986572266
328.790008544922
330.920013427734
331.850006103516
329.660003662109
333.75
333.019989013672
333.619995117188
330.079986572266
331.019989013672
332.010009765625
334.890014648437
332.720001220703
327.910003662109
327.670013427734
325.700012207031
324.160003662109
328.679992675781
330.260009765625
331.890014648437
332.739990234375
335.540008544922
333.739990234375
337.929992675781
336.950012207031
340.119995117188
337.929992675781
338.670013427734
336
336.869995117187
338.070007324219
341.910003662109
343.529998779297
341.570007324219
339.739990234375
335.690002441406
337.220001220703
337.630004882813
341.5
342
340.790008544922
339.940002441406
338.700012207031
343.640014648438
341.089996337891
340.730010986328
340.079986572266
341.369995117187
342.070007324219
341.920013427734
344.339996337891
344.739990234375
344.679992675781
340.720001220703
338.089996337891
335.119995117187
331.049987792969
330.359985351562
332.029998779297
332.920013427734
329.109985351562
330.799987792969
332.25
334.480010986328
335.579986572266
338.390014648437
340.529998779297
342.010009765625
342.869995117187
343.820007324219
352
354.75
354.269989013672
354
354.470001220703
354.640014648437
358
358.429992675781
359.290008544922
358.410003662109
354.579986572266
360.649993896484
360.859985351563
361.260009765625
363.160003662109
367.399993896484
366.640014648438
365.920013427734
363.149993896484
358.709991455078
361.630004882812
366.25
364.899993896484
362.890014648437
362.910003662109
356.880004882812
358.470001220703
359.100006103516
360.519989013672
355.420013427734
352.320007324219
352.059997558594
355.160003662109
357.640014648437
358.019989013672
359.540008544922
360.160003662109
355.690002441406
358.420013427734
359.519989013672
356.489990234375
361.230010986328
365.450012207031
367.309997558594
368.950012207031
367.519989013672
364.220001220703
365.320007324219
361.609985351562
355.309997558594
355.790008544922
357.089996337891
355.899993896484
353.440002441406
355.549987792969
356.149993896484
355.519989013672
351.480010986328
344.859985351562
334.429992675781
334.829986572266
338.350006103516
339.899993896484
335.390014648438
338.839996337891
339.390014648438
340.059997558594
332.359985351562
327.829986572266
328.510009765625
321.859985351562
316.549987792969
307.059997558594
311.549987792969
321.440002441406
321.339996337891
324.190002441406
318.709991455078
322.559997558594
323.089996337891
324.390014648437
320.459991455078
323.420013427734
321.630004882812
321.040008544922
322.510009765625
318.649993896484
316.829986572266
317.769989013672
318.600006103516
316.600006103516
311.529998779297
311.299987792969
305.459991455078
308.260009765625
305.059997558594
300.970001220703
306.100006103516
314.940002441406
315.209991455078
311.399993896484
312.690002441406
311.5
313.459991455078
305.089996337891
300.390014648437
295.450012207031
300.029998779297
303.230010986328
298.920013427734
298.75
305.739990234375
312.480010986328
314.760009765625
312.359985351562
312.600006103516
310.170013427734
304.739990234375
301.880004882812
304.059997558594
303.989990234375
307.019989013672
311.850006103516
314.589996337891
311.619995117187
306.010009765625
307.609985351562
313.739990234375
319.480010986328
317.660003662109
320.399993896484
317.019989013672
317.149993896484
319.339996337891
315.309997558594
316.029998779297
315.079986572266
316.510009765625
318.109985351562
317.950012207031
316.420013427734
322.230010986328
324.109985351562
326.359985351562
329.940002441406
329.089996337891
327.75
328.880004882812
326.440002441406
330.140014648437
329.339996337891
326.820007324219
326.019989013672
330.040008544922
330.200012207031
330.119995117187
331.739990234375
329.890014648437
330.850006103516
328.290008544922
328.709991455078
330.200012207031
326.459991455078
321.910003662109
320.970001220703
315.440002441406
314.899993896484
311.510009765625
314.529998779297
315.230010986328
312.489990234375
313.730010986328
316.25
327.929992675781
332.230010986328
331.059997558594
328.299987792969
330.209991455078
334.779998779297
336.059997558594
336.029998779297
335.799987792969
340.920013427734
343.910003662109
343.049987792969
348.339996337891
351.260009765625
358.070007324219
356.519989013672
359.359985351562
368.579986572266
365.5
369.019989013672
364.230010986328
369.059997558594
369.369995117187
365.140014648437
364.970001220703
365.649993896484
367.260009765625
362.809997558594
367.730010986328
367.070007324219
370.470001220703
369.329986572266
376.720001220703
376.160003662109
375.910003662109
374.940002441406
372.959991455078
370.029998779297
374.589996337891
373.5
373.589996337891
372.109985351562
366.589996337891
367.940002441406
366.579986572266
367.480010986328
369.829986572266
376.279998779297
375.350006103516
375.220001220703
371.299987792969
379.5
378.940002441406
379.779998779297
375.350006103516
378.649993896484
373.570007324219
373.149993896484
377.649993896484
380.399993896484
381.190002441406
387.619995117188
390.450012207031
388.459991455078
384.190002441406
380.950012207031
381.760009765625
382.890014648437
379.25
379.010009765625
373.660003662109
375.350006103516
380.290008544922
380.519989013672
380.779998779297
380.079986572266
377.329986572266
378.510009765625
383.260009765625
375.739990234375
375.510009765625
371.549987792969
368.570007324219
372.190002441406
372.390014648437
372.279998779297
375.350006103516
376.190002441406
374.970001220703
377.489990234375
381.940002441406
382.790008544922
386.959991455078
389.809997558594
388.059997558594
387.739990234375
385.100006103516
383.630004882813
379.429992675781
378.570007324219
381.049987792969
376.649993896484
377.630004882812
382.299987792969
380.130004882812
378.570007324219
375.089996337891
375.420013427734
377.739990234375
370.940002441406
370.649993896484
371.589996337891
374.399993896484
371.179992675781
377.920013427734
377.470001220703
373.339996337891
374.089996337891
377.940002441406
376.109985351562
375.730010986328
376.970001220703
380.279998779297
382.390014648437
381.5
381.179992675781
385.380004882813
384.209991455078
382.880004882812
379.420013427734
378.640014648437
380.959991455078
380.929992675781
383.149993896484
386.690002441406
387.809997558594
387.119995117187
387.170013427734
385.059997558594
390.619995117187
390.559997558594
389.320007324219
387.109985351562
388.019989013672
389.619995117187
389.910003662109
389.329986572266
385.579986572266
376.470001220703
379.549987792969
390.589996337891
391.329986572266
394.170013427734
393.850006103516
393.059997558594
396.649993896484
396.470001220703
395.429992675781
392.149993896484
389.970001220703
389.140014648437
389.109985351562
388.570007324219
384.559997558594
385.089996337891
387.160003662109
383.589996337891
385.779998779297
385.489990234375
386.940002441406
387.559997558594
387.899993896484
385.920013427734
387.720001220703
386.869995117187
386.489990234375
385.910003662109
387.859985351563
389.200012207031
388.230010986328
384.470001220703
381.220001220703
379.5
380.570007324219
376.799987792969
380.549987792969
381.450012207031
386.470001220703
391.010009765625
392.790008544922
391.920013427734
392.489990234375
390.019989013672
387.829986572266
387.940002441406
385.070007324219
384.200012207031
389.519989013672
391.480010986328
392.959991455078
392.459991455078
391.290008544922
390.279998779297
388.709991455078
389.970001220703
393.720001220703
392.899993896484
393.119995117187
396.739990234375
397.410003662109
397.149993896484
382.619995117187
385.239990234375
379.420013427734
378.529998779297
380.049987792969
376.140014648437
375.339996337891
377.959991455078
376.549987792969
375.109985351562
381.399993896484
380.959991455078
380.070007324219
377.390014648437
379.089996337891
378.260009765625
377.899993896484
377.700012207031
381.549987792969
384.480010986328
384.459991455078
382.739990234375
383.459991455078
382.519989013672
387.049987792969
396.820007324219
399.329986572266
404.839996337891
406.489990234375
415.140014648437
417.029998779297
417.269989013672
419.309997558594
417.959991455078
417.359985351563
418.089996337891
417.619995117188
415.049987792969
414.339996337891
420.450012207031
420.769989013672
418.200012207031
418.859985351563
416.359985351563
412.649993896484
418.130004882813
414.959991455078
415.440002441406
414.980010986328
414.959991455078
410.339996337891
411.649993896484
408.790008544922
409.600006103516
413.880004882813
413.869995117188
413.820007324219
411.070007324219
413.769989013672
413.769989013672
417.130004882813
413.690002441406
412.480010986328
407.380004882813
408.260009765625
413.899993896484
411.459991455078
412.269989013672
410.480010986328
415.350006103516
413.859985351563
412.679992675781
412.450012207031
412.859985351563
409.329986572266
406.510009765625
404.450012207031
405.209991455078
406.880004882813
404.029998779297
403.920013427734
405.850006103516
406.390014648438
409.579986572266
409.149993896484
409.799987792969
411.290008544922
409.910003662109
408.880004882812
407.519989013672
407.859985351563
403.5
403
403.670013427734
404.170013427734
400.5
401.540008544922
405.589996337891
398.049987792969
394.5
400.589996337891
404.279998779297
406.079986572266
412.390014648438
416.279998779297
416.049987792969
410.160003662109
410.260009765625
409.809997558594
411.600006103516
409.029998779297
408.450012207031
409.109985351563
412.019989013672
414.950012207031
412.540008544922
416.910003662109
416.839996337891
416.790008544922
415.869995117188
416.049987792969
418.489990234375
416.290008544922
416.450012207031
413.140014648438
410.130004882813
412.820007324219
416.369995117188
415.399993896484
412.609985351563
414.019989013672
411.410003662109
412.170013427734
416.739990234375
415.350006103516
417.299987792969
413.5
414.600006103516
413.260009765625
413.480010986328
413.399993896484
410.059997558594
407.25
409.079986572266
409.760009765625
410.290008544922
408.329986572266
402.260009765625
400.959991455078
403.640014648438
403.399993896484
404.049987792969
403.829986572266
403.119995117187
403.470001220703
408.940002441406
408.200012207031
412.880004882813
411.769989013672
413.829986572266
409.149993896484
410.279998779297
414.230010986328
414.619995117188
414.859985351563
417.679992675781
417.040008544922
417.540008544922
415.619995117187
413.75
413.739990234375
410.929992675781
412.070007324219
411.600006103516
411.549987792969
417.519989013672
422.200012207031
423.920013427734
424.190002441406
425.089996337891
424.350006103516
422.190002441406
420.589996337891
418.869995117188
419.450012207031
418.890014648438
417.779998779297
417.739990234375
419.890014648438
420.739990234375
421.339996337891
418.190002441406
418.269989013672
414.799987792969
410.730010986328
411.649993896484
413.510009765625
413.540008544922
414.869995117188
414.029998779297
416.070007324219
417.980010986328
417.980010986328
417.079986572266
414.440002441406
416.339996337891
419.950012207031
419.649993896484
425.220001220703
419.709991455078
419.920013427734
419.920013427734
422.899993896484
422.140014648438
417.140014648438
417.459991455078
418.470001220703
414.350006103516
416.619995117188
416.790008544922
417.799987792969
416.290008544922
410.470001220703
407.570007324219
407.170013427734
404.290008544922
407.75
402.660003662109
407.440002441406
409.299987792969
409.339996337891
409.600006103516
411.730010986328
414.980010986328
415.529998779297
415.670013427734
414.899993896484
414.089996337891
418.179992675781
418.489990234375
420.149993896484
420.859985351563
418.660003662109
422.75
419.910003662109
417.079986572266
418.350006103516
417.579986572266
418.589996337891
418.619995117188
422.200012207031
422.890014648438
422.440002441406
420.630004882813
419.269989013672
422.859985351563
423.609985351563
426.649993896484
425.140014648438
427.589996337891
429.190002441406
430.190002441406
431.350006103516
430.779998779297
429.980010986328
429.929992675781
432.059997558594
435.309997558594
436.989990234375
435.660003662109
434.640014648438
433.730010986328
432.820007324219
432.579986572266
431.519989013672
435.459991455078
441.260009765625
440.700012207031
440.290008544922
439.029998779297
439.769989013672
439.149993896484
437.980010986328
438.820007324219
435.700012207031
435.380004882813
434.339996337891
434.519989013672
430.730010986328
429.040008544922
430.950012207031
431.029998779297
433.079986572266
435.869995117188
437.130004882813
436.839996337891
435.140014648438
433.369995117188
435.489990234375
436.109985351563
440.049987792969
439.950012207031
438.130004882813
438.670013427734
438.779998779297
442.519989013672
442.559997558594
447.200012207031
449.559997558594
448.940002441406
448.040008544922
445.329986572266
446.209991455078
447.660003662109
444.529998779297
433.929992675781
433.299987792969
431.929992675781
434.209991455078
435.339996337891
434.760009765625
440.700012207031
442.339996337891
443.380004882813
442
447.899993896484
449.260009765625
447.339996337891
446.119995117188
454.670013427734
454.399993896484
456.350006103516
453.700012207031
449.829986572266
451.429992675781
451.359985351563
448.359985351563
451.899993896484
450.170013427734
448.880004882813
448.709991455078
448.089996337891
450.910003662109
447.760009765625
450.790008544922
451.970001220703
451.670013427734
450.279998779297
441.420013427734
442.290008544922
441.160003662109
442.709991455078
441.839996337891
448.410003662109
449.220001220703
448.600006103516
448.410003662109
448.940002441406
447.459991455078
